eventid,date,country,iso_code,region,prov_state,city,latitude,longitude,attack_type,target_type,group,weapon_type,killed,wounded
2.01806E+11,6/3/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,4
2.01806E+11,6/6/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Armed Assault,Religious Figures/Institutions,Unknown,Firearms,0,1
2.01806E+11,6/8/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01806E+11,6/10/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,0,0
2.01806E+11,6/13/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01806E+11,6/20/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Armed Assault,Police,Kata'ib Hezbollah,Firearms,0,3
2.01806E+11,6/22/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Assassination,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms,1,0
2.01806E+11,6/22/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Business,Unknown,Explosives,0,0
2.01806E+11,6/23/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01806E+11,6/27/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01807E+11,7/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,1,11
2.01807E+11,7/5/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Islamic State of Iraq and the Levant (ISIL),Explosives,1,1
2.01807E+11,7/12/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01807E+11,7/17/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Armed Assault,Government (General),Unknown,Firearms,0,0
2.01807E+11,7/20/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,1
2.01807E+11,7/26/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,1,2
2.01808E+11,8/7/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,1
2.01808E+11,8/7/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,4
2.01808E+11,8/14/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,2,15
2.01808E+11,8/14/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,2
2.01808E+11,8/16/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,4
2.01808E+11,8/16/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.01808E+11,8/17/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Military,Unknown,Explosives,0,2
2.01808E+11,8/20/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.01808E+11,8/20/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01808E+11,8/26/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Unknown,Explosives,0,3
2.01808E+11,8/27/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,2
2.01808E+11,8/31/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,1
2.01809E+11,9/3/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,4
2.01809E+11,9/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01809E+11,9/6/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.01809E+11,9/6/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Assassination,Government (General),Unknown,Firearms,0,0
2.01809E+11,9/7/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Other,Unknown,Explosives,0,0
2.01809E+11,9/10/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,4
2.01809E+11,9/14/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Military,Unknown,Explosives,1,0
2.01809E+11,9/14/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01809E+11,9/18/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01809E+11,9/18/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01809E+11,9/19/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01809E+11,9/22/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Police,Unknown,Explosives,0,0
2.01809E+11,9/23/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01809E+11,9/24/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Armed Assault,Private Citizens & Property,Unknown,Explosives,0,0
2.01809E+11,9/24/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Assassination,Journalists & Media,Unknown,Firearms,0,
2.01809E+11,9/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,1,2
2.01809E+11,9/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.01809E+11,9/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01809E+11,9/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01809E+11,9/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,2,0
2.01809E+11,9/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01809E+11,9/27/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Assassination,Private Citizens & Property,Unknown,Firearms,1,0
2.01809E+11,9/29/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Religious Figures/Institutions,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01809E+11,9/29/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01809E+11,9/30/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,1
2.01809E+11,9/30/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Unknown,Explosives,0,0
2.0181E+11,10/1/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,1,2
2.0181E+11,10/1/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,1,2
2.0181E+11,10/5/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Armed Assault,Police,Unknown,Firearms,1,0
2.0181E+11,10/7/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,2,2
2.0181E+11,10/7/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.0181E+11,10/8/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Unknown,Explosives,0,5
2.0181E+11,10/11/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,2,2
2.0181E+11,10/14/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,0
2.0181E+11,10/17/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,2
2.0181E+11,10/19/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,0
2.0181E+11,10/23/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,3
2.0181E+11,10/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,1
2.01811E+11,11/3/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,1,2
2.01811E+11,11/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01811E+11,11/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,3,5
2.01811E+11,11/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,2,4
2.01811E+11,11/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.01811E+11,11/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,2,2
2.01811E+11,11/4/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Government (General),Islamic State of Iraq and the Levant (ISIL),Explosives,1,0
2.01811E+11,11/11/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Unknown,Military,Unknown,Unknown,0,
2.01811E+11,11/25/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Armed Assault,Private Citizens & Property,Unknown,Firearms,1,0
2.01811E+11,11/27/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Transportation,Islamic State of Iraq and the Levant (ISIL),Explosives,1,2
2.01812E+11,12/6/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Assassination,Terrorists/Non-State Militia,Unknown,Firearms,1,0
2.01812E+11,12/8/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,2
2.01812E+11,12/19/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Business,Unknown,Explosives,0,0
2.01812E+11,12/21/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,0
2.01812E+11,12/27/18,Iraq,IRQ,Middle East & North Africa,Baghdad,Baghdad,33.303567,44.371771,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives,0,0
2.01808E+11,8/30/18,Iraq,IRQ,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.284051,44.030779,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,3
2.01803E+11,3/5/18,Iraq,IRQ,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.281459,44.002024,Bombing/Explosion,Business,Unknown,Explosives,0,2
2.01802E+11,2/9/18,Iraq,IRQ,Middle East & North Africa,Al Anbar,Haswah,33.278772,44.031029,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,3
2.01807E+11,7/5/18,Iraq,IRQ,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.269298,44.068553,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives,0,2
2.0181E+11,10/7/18,Iraq,IRQ,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.269093,44.070681,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,0,1
2.01802E+11,2/3/18,Iraq,IRQ,Middle East & North Africa,Al Anbar,Zaidan,33.247182,44.025453,Bombing/Explosion,Business,Unknown,Explosives,0,2
